Name,Age,GPA,Credits Completed,Year,Pathway
Emma Johnson,19,1.44,24,Senior,Early College
Aiden DeFreitas,18,2.15,16,Junior,Early Childhood Education
Aiden Garcia,16,1.81,45,Victory Lap,Early Childhood Education
Andrew Miller,15,2.71,25,Sophomore,Construction
Amelia Miller,18,3.08,8,Junior,Construction
Sarah DeFreitas,14,1.91,40,Sophomore,Early Childhood Education
Joe Anderson,14,2.56,9,Freshman,Culinary
Kyan Manukyan,19,4.04,21,Junior,Marketing
Amelia Johnson,16,4.08,43,Victory Lap,Business
Jack Davis,14,3.28,31,Victory Lap,Business
Kyan Smith,16,4.06,38,Senior,Culinary
Danielle Miller,16,1.57,24,Junior,Construction
Sarah Anderson,15,2.8,10,Senior,Engineering
Alexis Johnson,19,2.84,60,Freshman,Culinary
Alexis Smith,16,1.73,37,Victory Lap,Business
Jack Fogarty,14,1.38,14,Victory Lap,Business
Ben Williams,18,1.31,29,Junior,Construction
Alexis Garcia,16,1.2,44,Senior,Early Childhood Education
Danielle Wilson,15,2.41,42,Junior,Marketing
Joe Garcia,19,2.24,20,Senior,Marketing
Andrew Fogarty,15,2.2,7,Sophomore,Early College
Bella Johnson,19,3.93,34,Senior,Early Childhood Education
Chloe Foster,14,0.42,43,Junior,Computer Science
Alexis Smith,16,3.97,34,Junior,Early College
Kyan Garcia,17,0.57,46,Junior,Criminsl Justice
Ben Williams,16,0.54,25,Freshman,Biomed
Sarah Brown,15,3.96,32,Senior,Biomed
Aiden Miller,18,3.35,7,Sophomore,Computer Science
Danielle Fogarty,14,0.4,3,Junior,Business
Danielle Wilson,14,1.66,28,Junior,Business
Amelia Foster,16,1.34,10,Sophomore,Business
Jack Miller,18,0.39,28,Junior,Computer Science
Lisa Garcia,19,1.66,7,Junior,Biomed
Danielle Brown,18,0.9,51,Freshman,Marketing
Ben Smith,15,4.03,32,Senior,Marketing
Max DeFreitas,14,4.26,59,Victory Lap,Culinary
Jack Brown,17,1.61,60,Sophomore,Business
Lisa Johnson,16,3.59,12,Senior,Business
Joe Miller,14,3.65,1,Senior,Engineering
Ben Foster,17,4.12,31,Sophomore,Business
Joe Garcia,14,1.47,32,Freshman,Construction
Aiden Anderson,15,1.11,21,Sophomore,Culinary
Emily Smith,14,0.92,58,Freshman,Construction
Chloe Davis,14,1.73,5,Sophomore,Criminsl Justice
Joe Davis,17,0.63,5,Freshman,Business
Danielle DeFreitas,18,3.73,59,Junior,Biomed
Lisa Smith,19,1.64,20,Victory Lap,Engineering
Bella Wilson,19,1.62,56,Senior,Computer Science
Andrew Fogarty,16,3.92,52,Victory Lap,Culinary
Max Fogarty,18,1.8,59,Senior,Marketing
Amelia Garcia,19,1.2,52,Junior,Marketing
Ben DeFreitas,18,0.76,38,Victory Lap,Business
Kyan Smith,15,2.87,58,Sophomore,Business
Emma Davis,15,4.29,19,Junior,Biomed
Emma Garcia,15,2.47,42,Senior,Criminsl Justice
Bella DeFreitas,16,0.44,44,Victory Lap,Criminsl Justice
Jack Moore,16,3.57,16,Sophomore,Construction
Joe Anderson,14,0.9,33,Freshman,Computer Science
Lisa Anderson,17,2.67,13,Freshman,Culinary
Kyan DeFreitas,18,0.71,54,Sophomore,Business
Ben Wilson,15,3.86,32,Senior,Biomed
Kyan Foster,16,3.3,27,Victory Lap,Computer Science
Sarah Jones,19,3.77,45,Victory Lap,Engineering
Andrew Jones,15,1.84,31,Sophomore,Computer Science
Joe Brown,19,2.45,19,Senior,Culinary
Ben Fogarty,17,1.18,55,Junior,Early Childhood Education
Danielle Williams,15,2.56,45,Junior,Engineering
Emma Davis,19,4.24,18,Victory Lap,Computer Science
Sarah Foster,16,2.32,6,Senior,Early Childhood Education
Chloe Miller,17,0.52,44,Junior,Business
Emma Moore,14,4.29,55,Freshman,Early College
Amelia Jones,17,1.03,43,Victory Lap,Construction
Emily Fogarty,19,3.84,57,Freshman,Culinary
Emma Davis,15,2.62,29,Sophomore,Engineering
Emily Miller,18,1.02,23,Junior,Construction
Max Fogarty,18,1.89,34,Senior,Construction
Amelia Smith,18,1.88,13,Freshman,Biomed
Emma Brown,19,1.5,25,Freshman,Biomed
Kyan Jones,17,2.3,2,Sophomore,Computer Science
Emily DeFreitas,14,3.07,44,Freshman,Early College
Aiden Garcia,19,0.92,42,Victory Lap,Early College
Bella Johnson,17,2.41,29,Senior,Early College
Ben Wilson,14,3.1,15,Junior,Early College
Andrew Anderson,18,3.82,25,Junior,Criminsl Justice
Lisa Anderson,14,0.42,56,Victory Lap,Early Childhood Education
Mac Foster,17,4.07,35,Victory Lap,Criminsl Justice
Jack Brown,19,1.59,11,Senior,Business
Chloe Anderson,18,2.58,49,Victory Lap,Early Childhood Education
Alexis Fogarty,15,2.27,39,Sophomore,Biomed
Jack Miller,16,0.88,38,Victory Lap,Engineering
Kyan Smith,16,3.75,37,Sophomore,Culinary
Chloe Garcia,19,4.28,43,Junior,Business
Alexis Miller,19,2.23,53,Junior,Business
Amelia Williams,18,2.37,9,Freshman,Computer Science
Andrew Johnson,19,3.16,53,Victory Lap,Criminsl Justice
Amelia Moore,16,3.63,9,Victory Lap,Marketing
Sarah Jones,14,3.98,20,Victory Lap,Culinary
Andrew Davis,17,0.54,38,Freshman,Construction
Chloe Jones,18,1.51,44,Senior,Early College
Joe Moore,19,3.29,17,Freshman,Early Childhood Education
Emily Fogarty,15,1.76,2,Senior,Criminsl Justice
Chloe Johnson,15,3.67,44,Victory Lap,Computer Science
Jack Garcia,16,2.31,33,Sophomore,Early Childhood Education
Sarah Anderson,18,2.08,54,Sophomore,Computer Science
Noah Jones,17,0.65,55,Senior,Marketing
Emma Garcia,18,3.63,24,Victory Lap,Computer Science
Sarah Moore,19,1.52,4,Junior,Marketing
Emily Jones,17,1.4,22,Junior,Computer Science
Alexis Fogarty,17,2.45,22,Victory Lap,Engineering
Andrew Miller,16,2.55,57,Sophomore,Business
Lisa Manukyan,16,3.05,56,Victory Lap,Criminsl Justice
Kyan Anderson,18,2.12,13,Sophomore,Engineering
Jack Williams,19,1.16,48,Victory Lap,Engineering
Aiden Fogarty,16,0.41,43,Senior,Culinary
Max Davis,18,2.47,59,Freshman,Construction
Lisa Anderson,16,4.15,39,Victory Lap,Early College
Aiden Johnson,16,2.95,33,Senior,Computer Science
Alexis Manukyan,18,1.33,15,Freshman,Early Childhood Education
Sarah Foster,16,2.35,46,Victory Lap,Culinary
Noah Moore,14,1.72,12,Senior,Early College
Aiden Johnson,14,1.4,43,Sophomore,Early College
Aiden Foster,18,2.11,48,Freshman,Computer Science
Alexis Fogarty,16,2.6,13,Victory Lap,Construction
Andrew Foster,18,2.47,4,Victory Lap,Criminsl Justice
Danielle Garcia,14,1.98,6,Freshman,Business
Jack DeFreitas,19,1.12,44,Junior,Criminsl Justice
Noah Jones,14,3.07,52,Junior,Early Childhood Education
Joe Foster,18,0.89,34,Junior,Early College
Danielle Jones,17,2.93,31,Sophomore,Early Childhood Education
Emily Fogarty,18,0.86,11,Junior,Marketing
Kyan Johnson,18,3.68,8,Senior,Business
Aiden Foster,18,2.78,30,Junior,Criminsl Justice
Emily Brown,17,1.82,60,Junior,Engineering
Emma Williams,18,3.85,42,Junior,Marketing
Bella Miller,19,0.51,14,Sophomore,Early Childhood Education
Ben Foster,17,1.67,50,Victory Lap,Business
Lisa Davis,14,0.82,60,Freshman,Business
Ben Davis,17,3.16,60,Sophomore,Engineering
Danielle Garcia,17,3.68,20,Senior,Biomed
Kyan Garcia,17,0.88,9,Sophomore,Engineering
Mac Brown,19,2.03,16,Freshman,Early Childhood Education
Aiden Fogarty,14,2.97,36,Freshman,Construction
Max Moore,19,3.36,50,Sophomore,Biomed
Danielle Brown,17,2.65,50,Senior,Computer Science
Lisa Fogarty,14,3.19,41,Victory Lap,Engineering
Emma Fogarty,19,0.91,43,Victory Lap,Construction
Bella Anderson,14,1.45,20,Junior,Marketing
Emma Miller,16,2.93,57,Senior,Business
Lisa Wilson,15,2.87,33,Freshman,Construction
Max Miller,19,2.95,23,Junior,Engineering
Noah Smith,17,2.71,32,Junior,Marketing
Mac Wilson,14,2.72,31,Victory Lap,Culinary
Lisa Anderson,16,3.61,57,Junior,Culinary
Amelia Foster,16,4.05,6,Junior,Computer Science
Lisa Williams,17,2.29,53,Victory Lap,Biomed
Joe Miller,15,1.01,38,Sophomore,Business
Alexis Smith,16,3.38,41,Junior,Culinary
Andrew Brown,19,3.6,20,Victory Lap,Criminsl Justice
Max Jones,19,1.51,47,Senior,Business
Lisa Johnson,17,1.23,46,Sophomore,Early Childhood Education
Alexis Davis,17,0.86,29,Freshman,Biomed
Noah Smith,16,0.34,53,Senior,Culinary
Ben Smith,16,0.92,48,Freshman,Engineering
Kyan DeFreitas,18,1.4,4,Sophomore,Engineering
Andrew Moore,14,3.45,4,Freshman,Early Childhood Education
Amelia Jones,16,2.54,51,Victory Lap,Computer Science
Amelia Johnson,14,3.95,20,Sophomore,Business
Jack Anderson,18,3.53,34,Freshman,Marketing
Bella Wilson,16,4.13,24,Victory Lap,Criminsl Justice
Lisa Fogarty,19,1.31,3,Senior,Business
Amelia Foster,15,0.57,9,Sophomore,Early College
Chloe Wilson,16,0.81,30,Sophomore,Business
Sarah Manukyan,14,3.68,3,Senior,Early College
Kyan Manukyan,16,1.22,20,Senior,Early Childhood Education
Aiden Jones,16,2.86,39,Junior,Business
Sarah Jones,14,1.93,51,Sophomore,Early Childhood Education
Max DeFreitas,19,3.78,41,Junior,Biomed
Danielle Jones,16,0.78,18,Victory Lap,Criminsl Justice
Bella Fogarty,15,1.37,57,Freshman,Biomed
Max DeFreitas,19,2.78,45,Freshman,Early Childhood Education
Amelia Garcia,16,0.63,5,Junior,Engineering
Kyan Smith,17,0.92,50,Freshman,Computer Science
Aiden Garcia,18,2.3,56,Sophomore,Construction
Chloe Garcia,19,3.25,21,Sophomore,Biomed
Bella Smith,15,2.15,0,Senior,Criminsl Justice
Jack Anderson,15,0.58,11,Junior,Biomed
Danielle Garcia,14,2.03,59,Junior,Construction
Sarah Williams,14,4.01,16,Victory Lap,Biomed
Noah Moore,19,0.78,25,Victory Lap,Marketing
Emily Brown,16,2.16,40,Junior,Engineering
Sarah DeFreitas,14,3.42,21,Victory Lap,Early Childhood Education
Ben Foster,18,1.41,1,Freshman,Engineering
Danielle Wilson,17,1.83,36,Sophomore,Construction
Bella Anderson,19,1.65,38,Freshman,Construction
Emily Fogarty,14,2.55,40,Junior,Early College
Mac Williams,16,2.42,35,Sophomore,Business
Emma Moore,19,3.06,7,Junior,Biomed
Andrew DeFreitas,14,1.04,51,Sophomore,Biomed
Danielle Fogarty,19,2.94,35,Junior,Early College
Aiden Anderson,19,0.7,56,Sophomore,Criminsl Justice
Noah Moore,16,0.86,9,Victory Lap,Culinary
Joe Miller,16,1.68,46,Senior,Marketing
Chloe Manukyan,14,3.81,10,Victory Lap,Early College
Noah Foster,19,3.55,58,Junior,Biomed
Emma Johnson,16,2.23,44,Junior,Computer Science
Bella Wilson,17,4.29,22,Sophomore,Early College
Mac Williams,14,4.05,55,Senior,Marketing
Aiden Davis,14,1.97,18,Freshman,Culinary
Emma Moore,17,1.66,14,Sophomore,Biomed
Max Johnson,16,4.15,14,Junior,Criminsl Justice
Aiden Wilson,18,0.45,1,Victory Lap,Computer Science
Amelia DeFreitas,16,4.21,37,Junior,Early Childhood Education
Bella Garcia,14,1.59,26,Sophomore,Marketing
Bella Garcia,18,2.71,44,Victory Lap,Biomed
Chloe Miller,15,3.64,0,Freshman,Biomed
Joe Garcia,16,2.0,28,Sophomore,Criminsl Justice
Amelia Moore,16,1.47,20,Victory Lap,Early Childhood Education
Andrew Davis,18,0.39,4,Junior,Criminsl Justice
Kyan Brown,16,0.73,6,Senior,Marketing
Max Anderson,18,3.38,21,Victory Lap,Early College
Mac Anderson,19,2.16,47,Sophomore,Criminsl Justice
Noah Williams,18,0.45,34,Victory Lap,Culinary
Emily Anderson,19,3.33,35,Junior,Early College
Danielle Brown,19,3.61,60,Freshman,Culinary
Joe Williams,16,0.62,44,Junior,Early College
Emma Anderson,14,2.0,16,Victory Lap,Construction
Max Manukyan,15,3.03,0,Victory Lap,Business
Max Anderson,15,2.72,17,Victory Lap,Computer Science
Lisa DeFreitas,16,2.86,22,Junior,Marketing
Sarah Smith,16,4.08,60,Sophomore,Marketing
Noah Anderson,18,3.03,51,Junior,Business
Amelia Foster,19,4.06,18,Freshman,Early Childhood Education
Andrew Smith,15,3.49,25,Senior,Construction
Andrew Brown,15,3.6,11,Senior,Biomed
Amelia Brown,18,2.53,14,Senior,Biomed
Danielle Williams,18,1.93,26,Junior,Biomed
Bella Williams,18,2.51,45,Freshman,Early Childhood Education
Joe Miller,14,1.33,42,Victory Lap,Biomed
Jack Wilson,15,2.85,45,Sophomore,Computer Science
Lisa Foster,16,2.46,33,Victory Lap,Construction
Jack Brown,16,4.25,26,Victory Lap,Marketing
Noah DeFreitas,17,1.27,25,Sophomore,Early Childhood Education
Sarah Fogarty,17,0.82,19,Freshman,Criminsl Justice
Aiden Garcia,19,1.71,60,Senior,Culinary
Ben Garcia,17,0.9,16,Victory Lap,Biomed
Emily Miller,15,2.48,60,Sophomore,Early Childhood Education
Alexis Miller,14,2.66,59,Victory Lap,Criminsl Justice
Aiden DeFreitas,17,4.1,8,Sophomore,Marketing
Danielle Jones,14,3.02,13,Sophomore,Marketing
Ben Williams,19,3.53,35,Freshman,Construction
Andrew Miller,14,0.55,7,Senior,Early Childhood Education
Jack Manukyan,14,0.94,34,Sophomore,Computer Science
Chloe Smith,16,4.16,34,Freshman,Early College
Andrew Moore,15,1.73,34,Junior,Construction
Danielle Jones,19,3.02,1,Senior,Marketing
Alexis DeFreitas,18,0.33,40,Junior,Criminsl Justice
Alexis Johnson,16,3.5,11,Sophomore,Engineering
Alexis Anderson,14,2.58,59,Junior,Construction
Amelia Anderson,15,3.07,58,Junior,Criminsl Justice
Danielle Johnson,19,4.17,24,Victory Lap,Culinary
Joe Foster,16,3.27,28,Junior,Culinary
Max Fogarty,19,2.7,41,Sophomore,Early College
Amelia Wilson,16,3.3,20,Sophomore,Marketing
Alexis Garcia,16,1.45,14,Freshman,Culinary
Aiden Moore,19,0.53,40,Junior,Criminsl Justice
Danielle Williams,16,3.72,22,Sophomore,Business
Kyan Miller,15,3.53,28,Junior,Computer Science
Mac Moore,19,1.65,23,Senior,Culinary
Bella Anderson,18,1.51,57,Junior,Early Childhood Education
Amelia Garcia,15,0.93,16,Freshman,Business
Jack Foster,15,1.82,36,Victory Lap,Early Childhood Education
Joe Wilson,14,1.5,11,Sophomore,Construction
Andrew Johnson,17,3.8,27,Junior,Early Childhood Education
Emma Jones,14,4.21,1,Junior,Engineering
Danielle Garcia,19,0.93,48,Victory Lap,Engineering
Kyan Smith,18,3.61,37,Sophomore,Business
Joe Williams,19,2.56,3,Senior,Construction
Jack Anderson,18,2.74,33,Sophomore,Engineering
Chloe Foster,19,2.96,10,Freshman,Computer Science
Kyan Johnson,18,0.9,42,Senior,Culinary
Joe Anderson,18,3.49,10,Freshman,Biomed
Aiden Jones,17,1.69,7,Sophomore,Early Childhood Education
Emily Johnson,19,4.17,42,Sophomore,Early College
Mac Williams,14,1.71,7,Sophomore,Early Childhood Education
Danielle Fogarty,15,2.28,34,Junior,Engineering
Mac Williams,17,2.15,10,Victory Lap,Business
Bella Miller,16,3.95,56,Sophomore,Culinary
Bella Miller,18,2.6,20,Sophomore,Marketing
Kyan Wilson,18,0.51,30,Freshman,Early Childhood Education
Bella Jones,16,1.23,1,Junior,Engineering
Ben Moore,16,2.74,25,Senior,Construction
Andrew Anderson,17,1.49,7,Junior,Biomed
Jack Miller,16,3.12,54,Victory Lap,Computer Science
Aiden Fogarty,19,0.61,23,Junior,Engineering
Aiden Fogarty,19,4.09,52,Senior,Business
Emma Davis,19,4.28,21,Victory Lap,Biomed
Chloe Wilson,16,2.39,23,Junior,Business
Max Anderson,15,2.75,31,Freshman,Early College
Chloe Brown,16,2.74,43,Senior,Engineering
Alexis Moore,15,2.67,7,Senior,Marketing
Aiden DeFreitas,15,3.0,12,Junior,Biomed
Emma Brown,16,2.9,7,Junior,Marketing
Max Johnson,18,1.11,4,Junior,Culinary
Max Garcia,18,0.77,58,Junior,Culinary
Andrew Davis,19,4.0,52,Freshman,Early College
Max Jones,16,3.72,59,Freshman,Engineering
Noah Garcia,19,2.7,25,Victory Lap,Construction
Mac Foster,15,3.02,53,Sophomore,Culinary
Alexis Foster,19,2.54,54,Junior,Marketing
Noah DeFreitas,19,2.67,16,Junior,Marketing
Mac Foster,16,4.27,52,Senior,Culinary
Sarah Miller,16,1.47,48,Senior,Computer Science
Alexis Manukyan,16,0.9,22,Senior,Computer Science
Amelia Miller,18,3.85,15,Senior,Marketing
Joe Jones,14,1.54,53,Junior,Biomed
Joe Foster,16,3.73,3,Victory Lap,Business
Max Smith,19,0.31,37,Freshman,Criminsl Justice
Emma Wilson,19,1.13,56,Freshman,Biomed
Aiden Wilson,15,1.49,29,Senior,Construction
Amelia Foster,15,3.57,24,Junior,Early College
Andrew Wilson,17,1.37,42,Victory Lap,Early College
Noah Williams,17,3.42,17,Senior,Engineering
Jack Johnson,14,3.87,52,Freshman,Biomed
Aiden Davis,14,0.59,46,Victory Lap,Computer Science
Chloe Brown,19,1.25,51,Sophomore,Early College
Joe Garcia,19,1.54,9,Senior,Computer Science
Emma Garcia,17,0.73,2,Junior,Engineering
Emily Johnson,18,0.81,31,Junior,Biomed
Emma Davis,14,4.16,32,Senior,Marketing
Noah Davis,15,2.66,7,Senior,Marketing
Jack Foster,19,0.7,50,Victory Lap,Computer Science
Danielle Garcia,17,2.0,38,Victory Lap,Construction
Aiden Jones,15,0.55,38,Junior,Computer Science
Aiden Foster,14,3.12,27,Junior,Culinary
Chloe Jones,15,0.67,16,Senior,Criminsl Justice
Lisa Anderson,14,1.55,11,Freshman,Early Childhood Education
Alexis Anderson,15,3.97,35,Junior,Construction
Max Williams,15,1.58,20,Victory Lap,Criminsl Justice
Aiden Davis,14,1.34,53,Victory Lap,Engineering
Lisa Johnson,15,0.94,8,Senior,Business
Jack Smith,17,2.31,54,Victory Lap,Criminsl Justice
Chloe Garcia,18,4.22,15,Junior,Biomed
Alexis Fogarty,15,2.86,21,Junior,Biomed
Emily Brown,17,2.34,17,Junior,Business
Jack Davis,19,3.54,50,Junior,Engineering
Aiden Brown,14,3.89,27,Senior,Marketing
Chloe Foster,16,1.43,5,Freshman,Construction
Emily Wilson,15,2.69,30,Sophomore,Early Childhood Education
Joe Anderson,17,3.75,21,Freshman,Construction
Alexis Moore,18,3.01,6,Junior,Criminsl Justice
Alexis Brown,14,2.07,22,Freshman,Culinary
Jack Wilson,17,1.16,2,Victory Lap,Early College
Noah Moore,17,1.38,31,Freshman,Early College
Max Brown,18,4.04,28,Senior,Marketing
Jack Anderson,16,4.21,4,Senior,Criminsl Justice
Emily Manukyan,19,0.88,31,Freshman,Culinary
Aiden Foster,18,2.7,16,Sophomore,Engineering
Sarah Manukyan,14,2.71,59,Junior,Early Childhood Education
Aiden Garcia,14,3.69,27,Junior,Culinary
Max Foster,19,1.2,35,Senior,Computer Science
Noah Wilson,16,3.38,14,Senior,Construction
Emma Davis,16,2.84,16,Senior,Marketing
Danielle Foster,19,3.47,25,Sophomore,Business
Kyan Garcia,17,0.54,29,Senior,Criminsl Justice
Emma Jones,16,1.02,22,Freshman,Computer Science
Chloe Smith,16,1.0,9,Junior,Early College
Joe Smith,17,3.25,47,Victory Lap,Construction
Sarah Garcia,18,2.32,50,Victory Lap,Engineering
Chloe Brown,14,2.21,13,Senior,Early College
Andrew Miller,16,2.47,59,Freshman,Construction
Kyan Manukyan,14,4.02,36,Sophomore,Marketing
Aiden Johnson,14,0.46,15,Junior,Computer Science
Noah DeFreitas,19,3.02,37,Junior,Early Childhood Education
Chloe DeFreitas,16,3.29,41,Sophomore,Early College
Aiden Moore,15,2.59,47,Junior,Early Childhood Education
Amelia Fogarty,19,2.01,43,Victory Lap,Computer Science
Chloe Fogarty,15,3.95,54,Freshman,Computer Science
Danielle Jones,17,1.72,37,Victory Lap,Business
Kyan Miller,15,3.79,23,Senior,Criminsl Justice
Alexis Anderson,18,0.51,19,Senior,Engineering
Noah Manukyan,19,3.28,19,Senior,Marketing
Amelia Moore,17,0.9,18,Junior,Marketing
Emma DeFreitas,16,0.7,26,Senior,Computer Science
Jack Davis,16,3.47,19,Victory Lap,Early College
Kyan Manukyan,17,1.46,3,Sophomore,Business
Jack Jones,17,3.87,20,Junior,Criminsl Justice
Emily Smith,18,1.42,11,Sophomore,Marketing
Joe Wilson,17,2.35,42,Senior,Business
Joe Garcia,17,4.01,13,Sophomore,Computer Science
Aiden Smith,15,3.75,1,Victory Lap,Engineering
Emma Anderson,15,2.6,46,Senior,Construction
Alexis Garcia,15,2.0,25,Sophomore,Construction
Aiden DeFreitas,19,0.77,21,Junior,Early College
Aiden Manukyan,17,2.76,21,Senior,Engineering
Emma DeFreitas,18,1.4,30,Junior,Early College
Danielle DeFreitas,18,2.96,41,Sophomore,Early College
Sarah Garcia,18,1.52,6,Freshman,Early College
Joe Williams,14,0.76,42,Junior,Computer Science
Bella Smith,16,3.49,6,Senior,Engineering
Mac Manukyan,19,3.1,29,Freshman,Criminsl Justice
Chloe Manukyan,15,2.19,33,Junior,Early Childhood Education
Alexis Fogarty,17,3.59,29,Freshman,Early Childhood Education
Alexis Jones,15,0.55,38,Victory Lap,Biomed
Lisa DeFreitas,15,0.57,15,Senior,Construction
Emma Davis,16,1.45,50,Victory Lap,Criminsl Justice
Max Smith,19,3.22,29,Victory Lap,Engineering
Alexis Foster,14,1.51,40,Senior,Computer Science
Alexis Wilson,18,0.85,37,Senior,Criminsl Justice
Mac Fogarty,17,2.11,50,Freshman,Criminsl Justice
Ben DeFreitas,18,0.63,41,Victory Lap,Marketing
Alexis Wilson,14,1.28,39,Freshman,Engineering
Mac DeFreitas,18,4.04,29,Senior,Engineering
Max Anderson,15,2.12,29,Freshman,Biomed
Emma Anderson,19,0.39,4,Freshman,Business
Jack Brown,16,1.57,54,Sophomore,Computer Science
Mac Smith,19,3.66,25,Freshman,Culinary
Bella Williams,19,1.13,15,Sophomore,Culinary
Mac Manukyan,15,1.93,46,Junior,Early Childhood Education
Sarah Garcia,19,2.22,1,Freshman,Early Childhood Education
Bella Davis,14,3.56,7,Junior,Early College
Chloe Davis,15,2.93,57,Freshman,Business
Kyan Foster,19,2.58,2,Sophomore,Culinary
Mac Garcia,18,3.19,21,Junior,Biomed
Bella Miller,18,1.57,21,Senior,Culinary
Lisa Manukyan,18,1.21,8,Senior,Culinary
Bella Foster,17,2.53,22,Sophomore,Computer Science
Mac Garcia,18,3.21,44,Junior,Early College
Emma Moore,18,1.89,0,Freshman,Early Childhood Education
Aiden Williams,14,0.84,37,Victory Lap,Early Childhood Education
Sarah Williams,14,2.2,38,Sophomore,Culinary
Mac Manukyan,16,2.75,29,Senior,Early College
Chloe Moore,14,2.5,40,Victory Lap,Biomed
Jack Johnson,17,2.1,45,Junior,Business
Kyan DeFreitas,16,2.85,42,Victory Lap,Criminsl Justice
Mac Manukyan,14,3.01,51,Senior,Business
Lisa Smith,18,2.97,9,Junior,Marketing
Sarah Miller,17,2.03,17,Junior,Construction
Sarah Wilson,14,2.71,21,Senior,Early Childhood Education
Chloe DeFreitas,15,0.82,30,Freshman,Criminsl Justice
Joe DeFreitas,16,1.68,22,Sophomore,Early Childhood Education
Sarah Wilson,14,0.35,18,Sophomore,Biomed
Lisa Smith,17,1.82,41,Senior,Criminsl Justice
Lisa Jones,19,3.28,60,Sophomore,Early College
Bella Wilson,15,1.35,19,Junior,Criminsl Justice
Alexis Davis,18,1.8,46,Sophomore,Early Childhood Education
Amelia Johnson,16,0.66,14,Junior,Early Childhood Education
Bella Foster,16,0.82,16,Sophomore,Business
Sarah Moore,17,3.48,17,Freshman,Early College
Max Wilson,15,1.05,36,Senior,Criminsl Justice
Amelia Smith,15,0.73,50,Freshman,Criminsl Justice
Jack Anderson,19,3.13,57,Junior,Biomed
Mac Smith,17,1.89,3,Freshman,Biomed
Ben Manukyan,15,0.65,25,Senior,Biomed
Emily Smith,19,2.12,49,Victory Lap,Criminsl Justice
Lisa Garcia,18,1.02,42,Sophomore,Marketing
